camis,inspection_date,dba,boro,zipcode,cuisine,score,grade,action,violation_count,critical_count,failed,latitude,longitude,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,food_complaints_total,rodent_complaints,food_safety_complaints,median_household_income,total_population,white_population,inspection_year,inspection_month,inspection_dow,inspection_quarter,is_weekend,prev_score,prev_failed,inspection_count,score_trend,grade_available,has_yelp,is_first_inspection,has_history,cuisine_grouped,yelp_category_primary,white_pct,score_bucket,has_location
40678995,2024-09-26,TANDOORI FOOD & BAKERY,QUEENS,11374,Jewish/Kosher,3.0,C,Establishment re-opened by DOHMH.,1,0,1,40.732559823554,-73.856583697136,3.8,78.0,2.0,"kosher,uzbek",0.0,20.358333333333334,23.4,17.1,4.4,4.4,0.0,11.095833333333331,19.4875,100.0,8.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,9,3,3,0,47.0,1.0,3,-44.0,1,1,0,1,Jewish/Kosher,kosher,0.3052448592145291,A,1
40679229,2023-05-02,AMARANTH,MANHATTAN,10065,Mediterranean,24.0,,Violations were cited in the following area(s).,7,4,0,40.76561297812,-73.970379739364,3.1,117.0,3.0,mediterranean,0.0,10.4125,13.4,8.4,0.8,0.8,0.0,15.983333333333334,29.995833333333337,84.0,10.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,1,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,mediterranean,0.5121628904401145,B,1
40679229,2024-03-27,AMARANTH,MANHATTAN,10065,Mediterranean,12.0,A,Violations were cited in the following area(s).,2,2,0,40.76561297812,-73.970379739364,3.1,117.0,3.0,mediterranean,0.0,7.45,10.9,4.8,0.6,0.6,0.0,5.079166666666667,11.983333333333334,99.875,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,2,1,0,24.0,0.0,2,-12.0,1,1,0,1,Other,mediterranean,0.5121628904401145,A,1
40679269,2023-09-28,DOLLY VARDEN,MANHATTAN,10019,American,23.0,,Violations were cited in the following area(s).,4,2,0,40.763030379787,-73.985957546969,4.4,718.0,3.0,"cocktailbars,newamerican,breakfast_brunch",1.0,14.316666666666668,18.8,10.7,0.1,0.1,0.0,12.8875,22.741666666666664,80.375,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,9,3,3,0,-1.0,-1.0,1,0.0,0,1,1,0,American,cocktailbars,0.5121628904401145,B,1
40679269,2024-10-23,DOLLY VARDEN,MANHATTAN,10019,American,13.0,A,Violations were cited in the following area(s).,3,1,0,40.763030379787,-73.985957546969,4.4,718.0,3.0,"cocktailbars,newamerican,breakfast_brunch",1.0,17.695833333333333,25.4,10.9,0.0,0.0,0.0,11.075,19.7125,7.25,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,2,4,0,23.0,0.0,2,-10.0,1,1,0,1,American,cocktailbars,0.5121628904401145,A,1
40679327,2023-04-04,THE GREAT ROOM,BROOKLYN,11201,American,30.0,,Violations were cited in the following area(s).,5,3,1,40.693590876507,-73.988903996517,4.8,26.0,,"escapegames,teambuilding",1.0,13.25,18.7,5.9,0.0,0.0,0.0,9.333333333333334,18.929166666666667,41.875,13.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,4,1,2,0,-1.0,-1.0,1,0.0,0,1,1,0,American,escapegames,0.4037900896395757,C,1
40679327,2024-03-08,THE GREAT ROOM,BROOKLYN,11201,American,9.0,A,Violations were cited in the following area(s).,2,1,0,40.693590876507,-73.988903996517,4.8,26.0,,"escapegames,teambuilding",1.0,6.020833333333333,12.4,0.8,0.0,0.0,0.0,12.879166666666668,24.808333333333337,62.083333333333336,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,3,4,1,0,30.0,1.0,2,-21.0,1,1,0,1,American,escapegames,0.4037900896395757,A,1
40680918,2023-04-28,ELI'S TABLE,MANHATTAN,10028,American,11.0,A,Violations were cited in the following area(s).,2,1,0,40.775050600247,-73.956716854307,3.3,56.0,2.0,newamerican,0.0,9.820833333333333,13.1,6.8,6.1,6.1,0.0,15.375,26.75,95.75,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,4,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,newamerican,0.5121628904401145,A,1
40681290,2023-12-20,L & M ITALIAN DELI & CATERING,QUEENS,11106,Sandwiches,10.0,A,Violations were cited in the following area(s).,2,1,0,40.756244076777,-73.93002952697,4.8,55.0,1.0,"catering,delis",1.0,1.2875,7.6,-3.7,0.0,0.0,0.0,11.391666666666666,20.475,3.4583333333333335,9.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,12,2,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Sandwiches,catering,0.3052448592145291,A,1
40682609,2023-01-06,VIA BRASIL,MANHATTAN,00nan,Brazilian,12.0,A,Violations were cited in the following area(s).,3,1,0,0.0,0.0,3.9,265.0,2.0,"brazilian,seafood,cocktailbars",0.0,6.2124999999999995,8.7,3.3,9.6,9.6,0.0,9.733333333333333,17.891666666666666,70.75,22.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,1,4,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,brazilian,0.5121628904401145,A,1
40682609,2024-07-29,VIA BRASIL,MANHATTAN,00nan,Brazilian,69.0,,Violations were cited in the following area(s).,10,5,1,0.0,0.0,3.9,265.0,2.0,"brazilian,seafood,cocktailbars",0.0,25.025,29.5,21.6,4.0,4.0,0.0,9.570833333333333,18.845833333333335,75.29166666666667,30.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,0,3,0,12.0,0.0,2,57.0,0,1,0,1,Other,brazilian,0.5121628904401145,C,1
40684066,2023-10-31,POPEYES,BROOKLYN,11225,Chicken,2.0,A,Violations were cited in the following area(s).,1,0,0,40.663252333212,-73.961208751576,2.8,34.0,1.0,"hotdogs,chicken_wings",0.0,9.166666666666666,10.6,6.7,0.2,0.2,0.0,9.329166666666667,18.8,92.29166666666669,4.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,10,1,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Chicken,hotdogs,0.4037900896395757,A,1
40684066,2024-10-23,POPEYES,BROOKLYN,11225,Chicken,13.0,A,Violations were cited in the following area(s).,2,1,0,40.663252333212,-73.961208751576,2.8,34.0,1.0,"hotdogs,chicken_wings",0.0,17.695833333333333,25.4,10.9,0.0,0.0,0.0,11.075,19.7125,7.25,12.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,10,2,4,0,2.0,0.0,2,11.0,1,1,0,1,Chicken,hotdogs,0.4037900896395757,A,1
40685734,2024-04-17,TOAST,MANHATTAN,10027,American,12.0,A,Violations were cited in the following area(s).,2,2,0,40.814559410341,-73.959122401347,3.8,375.0,2.0,"newamerican,burgers,sandwiches",0.0,10.666666666666666,15.6,7.4,3.0,3.0,0.0,13.3125,23.5,73.66666666666667,22.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,4,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,newamerican,0.5121628904401145,A,1
40685858,2024-07-25,DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE,MANHATTAN,10036,Steakhouse,30.0,,Violations were cited in the following area(s).,5,4,1,40.759093865126,-73.982135738508,4.2,3702.0,4.0,"steak,newamerican,seafood",1.0,25.0875,30.8,20.7,0.0,0.0,0.0,9.5125,18.5125,82.41666666666667,24.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,3,3,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,steak,0.5121628904401145,C,1
40686067,2023-03-16,MCDONALD'S,BROOKLYN,11222,Hamburgers,2.0,A,Violations were cited in the following area(s).,1,0,0,40.722223173864,-73.940556479308,1.7,53.0,1.0,"burgers,hotdogs,coffee",0.0,5.5249999999999995,13.4,-1.3,0.0,0.0,0.0,13.541666666666666,24.879166666666663,46.916666666666664,10.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Hamburgers,burgers,0.4037900896395757,A,1
40686067,2024-03-29,MCDONALD'S,BROOKLYN,11222,Hamburgers,3.0,A,Violations were cited in the following area(s).,1,0,0,40.722223173864,-73.940556479308,1.7,53.0,1.0,"burgers,hotdogs,coffee",0.0,7.433333333333334,12.6,4.0,0.4,0.4,0.0,25.825,44.67916666666667,46.208333333333336,8.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,3,4,1,0,2.0,0.0,2,1.0,1,1,0,1,Hamburgers,burgers,0.4037900896395757,A,1
40686672,2023-03-30,PERKINS RESTAURANT & BAKERY,STATEN ISLAND,10305,American,17.0,,Violations were cited in the following area(s).,3,2,0,40.594247035206,-74.086550647105,2.9,98.0,2.0,"tradamerican,bakeries,breakfast_brunch",0.0,3.266666666666667,7.6,-1.5,0.1,0.1,0.0,18.691666666666663,34.204166666666666,21.166666666666668,0.0,0.0,0.0,96185.0,492925.0,326334.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,0,1,1,0,American,tradamerican,0.6620358066642998,B,1
40686672,2023-11-16,PERKINS RESTAURANT & BAKERY,STATEN ISLAND,10305,American,10.0,A,Violations were cited in the following area(s).,2,1,0,40.594247035206,-74.086550647105,2.9,98.0,2.0,"tradamerican,bakeries,breakfast_brunch",0.0,8.808333333333334,17.9,1.9,0.0,0.0,0.0,8.608333333333333,14.8875,15.458333333333334,1.0,0.0,0.0,96185.0,492925.0,326334.0,2023,11,3,4,0,17.0,0.0,2,-7.0,1,1,0,1,American,tradamerican,0.6620358066642998,A,1
40686672,2024-03-28,PERKINS RESTAURANT & BAKERY,STATEN ISLAND,10305,American,10.0,A,Violations were cited in the following area(s).,2,1,0,40.594247035206,-74.086550647105,2.9,98.0,2.0,"tradamerican,bakeries,breakfast_brunch",0.0,8.475,10.7,6.4,21.5,21.5,0.0,9.854166666666666,18.341666666666665,100.0,6.0,0.0,0.0,96185.0,492925.0,326334.0,2024,3,3,1,0,10.0,0.0,3,0.0,1,1,0,1,American,tradamerican,0.6620358066642998,A,1
40687209,2023-11-01,VIA QUADRONNO,MANHATTAN,10021,Italian,32.0,,Violations were cited in the following area(s).,6,4,1,40.772682092074,-73.965448372615,3.8,672.0,2.0,"sandwiches,italian",0.0,6.729166666666667,9.8,3.5,3.5,3.5,0.0,13.433333333333332,25.054166666666664,56.583333333333336,14.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,11,2,4,0,-1.0,-1.0,1,0.0,0,1,1,0,Italian,sandwiches,0.5121628904401145,C,1
40687209,2024-04-25,VIA QUADRONNO,MANHATTAN,10021,Italian,21.0,B,Violations were cited in the following area(s).,4,2,0,40.772682092074,-73.965448372615,3.8,672.0,2.0,"sandwiches,italian",0.0,7.666666666666667,12.3,3.2,0.0,0.0,0.0,13.470833333333331,26.65416666666667,34.458333333333336,22.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,4,3,2,0,32.0,1.0,2,-11.0,1,1,0,1,Italian,sandwiches,0.5121628904401145,B,1
40687217,2023-05-12,MICHELLE'S COCKTAIL LOUNGE,BROOKLYN,11226,Caribbean,5.0,A,Violations were cited in the following area(s).,1,1,0,40.647676468623,-73.955733132326,3.6,15.0,2.0,lounges,0.0,21.091666666666665,29.5,13.0,0.0,0.0,0.0,8.579166666666667,17.2,65.0,7.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,5,4,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Caribbean,lounges,0.4037900896395757,A,1
40689434,2023-11-29,FELLA'S BAR,BRONX,10464,American,12.0,A,Violations were cited in the following area(s).,4,2,0,40.852555855918,-73.789447103794,4.2,16.0,1.0,"bars,tradamerican",1.0,-1.2125,2.6,-4.3,0.0,0.0,0.0,14.204166666666666,25.59166666666667,36.791666666666664,5.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,11,2,4,0,-1.0,-1.0,1,0.0,1,1,1,0,American,bars,0.1792695407312353,A,1
40689838,2023-03-09,SMOKE,MANHATTAN,10025,American,12.0,A,Violations were cited in the following area(s).,2,2,0,40.801112946301,-73.96791136194,3.8,469.0,2.0,"jazzandblues,newamerican",0.0,4.320833333333334,10.4,-0.5,0.0,0.0,0.0,16.970833333333335,30.945833333333336,37.125,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,jazzandblues,0.5121628904401145,A,1
40690297,2024-02-09,THOMASINA'S CATERING HALL,QUEENS,11412,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.695895099529,-73.747004153395,2.5,31.0,,catering,0.0,5.2250000000000005,11.4,0.9,0.0,0.0,0.0,10.025,17.670833333333334,70.75,6.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,2,4,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,catering,0.3052448592145291,A,1
40690899,2024-10-10,THE ICE BOX-RALPH'S FAMOUS ITALIAN ICES,QUEENS,11004,Frozen Desserts,11.0,A,Violations were cited in the following area(s).,2,1,0,40.749005077824,-73.708223584906,4.3,143.0,2.0,icecream,1.0,12.325,18.0,7.7,0.0,0.0,0.0,17.416666666666668,31.5125,4.666666666666667,7.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,10,3,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,icecream,0.3052448592145291,A,1
40691110,2023-11-29,SAMMY'S FISHBOX,BRONX,10464,Seafood,23.0,,Violations were cited in the following area(s).,5,3,0,40.838982884256,-73.783422265197,3.1,1122.0,3.0,seafood,0.0,-1.2125,2.6,-4.3,0.0,0.0,0.0,14.204166666666666,25.59166666666667,36.791666666666664,5.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,11,2,4,0,-1.0,-1.0,1,0.0,0,1,1,0,Other,seafood,0.1792695407312353,B,1
40691110,2024-12-12,SAMMY'S FISHBOX,BRONX,10464,Seafood,7.0,A,Violations were cited in the following area(s).,2,1,0,40.838982884256,-73.783422265197,3.1,1122.0,3.0,seafood,0.0,1.6,5.2,-2.0,0.1,0.1,0.0,17.025000000000002,42.5125,24.291666666666668,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,12,3,4,0,23.0,0.0,2,-16.0,1,1,0,1,Other,seafood,0.1792695407312353,A,1
40691569,2024-07-30,PERSHING SQUARE CAFE,MANHATTAN,10017,American,26.0,,Violations were cited in the following area(s).,5,2,0,40.752129641732,-73.977741495431,3.2,920.0,3.0,"tradamerican,breakfast_brunch,seafood",0.0,26.329166666666666,32.1,21.4,0.0,0.0,0.0,16.170833333333334,29.766666666666666,72.375,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,1,3,0,-1.0,-1.0,1,0.0,0,1,1,0,American,tradamerican,0.5121628904401145,B,1
40692073,2023-09-27,MEZCAL'S,BROOKLYN,11231,Mexican,12.0,A,Violations were cited in the following area(s).,2,1,0,40.675991915238,-73.998972530625,3.1,75.0,2.0,"tex-mex,mexican",0.0,13.695833333333333,17.8,9.4,0.0,0.0,0.0,13.9375,24.433333333333337,35.541666666666664,7.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,9,2,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Mexican,tex-mex,0.4037900896395757,A,1
40692209,2024-01-26,DUNKIN,QUEENS,11375,Donuts,13.0,A,Violations were cited in the following area(s).,4,1,0,40.720931283293,-73.855234321077,2.4,31.0,1.0,"donuts,coffee",0.0,6.175,8.3,3.2,4.6,4.6,0.0,9.7625,18.108333333333334,93.91666666666669,12.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,1,4,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Donuts,donuts,0.3052448592145291,A,1
40692741,2023-07-27,DELIGHT DONUT,QUEENS,11385,Greek,10.0,A,Violations were cited in the following area(s).,2,1,0,40.706203845697,-73.896784297377,3.6,74.0,1.0,"donuts,diners",0.0,27.233333333333334,33.9,22.3,0.7,0.7,0.0,16.3875,30.916666666666668,71.83333333333333,14.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,7,3,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,donuts,0.3052448592145291,A,1
40692741,2024-07-11,DELIGHT DONUT,QUEENS,11385,Greek,8.0,A,Violations were cited in the following area(s).,2,1,0,40.706203845697,-73.896784297377,3.6,74.0,1.0,"donuts,diners",0.0,28.054166666666664,34.5,24.2,5.6,5.6,0.0,16.058333333333334,31.379166666666663,42.5,6.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,7,3,3,0,10.0,0.0,2,-2.0,1,1,0,1,Other,donuts,0.3052448592145291,A,1
40692961,2023-04-10,BAMBOO GARDEN RESTAURANT,BROOKLYN,11236,Fusion,13.0,A,Violations were cited in the following area(s).,3,1,0,40.637757245537,-73.896717627989,3.3,221.0,2.0,"dimsum,cantonese,seafood",0.0,9.1125,17.9,2.2,0.0,0.0,0.0,9.9625,19.254166666666663,0.8333333333333334,9.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,4,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,dimsum,0.4037900896395757,A,1
40693095,2024-04-09,SNACK BAR (LOCATED BETWEEN A-B BETWEEN FANCY FOOD AND MASTERS),BRONX,10474,American,8.0,A,Violations were cited in the following area(s).,2,0,0,40.807621919049,-73.871470249594,5.0,1.0,,"mexican,cocktailbars",1.0,14.133333333333333,24.0,4.9,0.0,0.0,0.0,8.891666666666667,17.454166666666666,80.54166666666667,3.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,4,1,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,mexican,0.1792695407312353,A,1
40693544,2024-05-08,BELASCO THEATRE,MANHATTAN,10036,American,10.0,A,Violations were cited in the following area(s).,1,1,0,40.756387772589,-73.983749924178,3.9,152.0,,theater,0.0,23.025,30.9,15.9,0.0,0.0,0.0,16.633333333333333,29.84583333333333,76.04166666666667,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,theater,0.5121628904401145,A,1
40693546,2023-05-02,LONGACRE THEATRE,MANHATTAN,10036,American,9.0,A,Violations were cited in the following area(s).,3,1,0,40.760351429778,-73.98542748225,3.9,145.0,,theater,0.0,10.4125,13.4,8.4,0.8,0.8,0.0,15.983333333333334,29.995833333333337,84.0,10.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,1,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,theater,0.5121628904401145,A,1
40693952,2023-06-07,J.R'S CABARET,BRONX,10466,American,11.0,A,Violations were cited in the following area(s).,3,1,0,40.888826529279,-73.828501195534,3.9,13.0,,cabaret,0.0,18.8375,25.1,13.2,0.0,0.0,0.0,15.0375,28.504166666666663,8.583333333333334,1.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,6,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,cabaret,0.1792695407312353,A,1
40693952,2024-12-05,J.R'S CABARET,BRONX,10466,American,4.0,A,Violations were cited in the following area(s).,1,0,0,40.888826529279,-73.828501195534,3.9,13.0,,cabaret,0.0,2.275,4.6,-0.1,3.6,2.1,1.05,18.754166666666663,44.1125,64.70833333333333,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,12,3,4,0,11.0,0.0,2,-7.0,1,1,0,1,American,cabaret,0.1792695407312353,A,1
40694122,2024-05-08,TRACKSIDE,QUEENS,11420,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.676777854118,-73.823233398682,0.0,0.0,,bars,0.0,23.025,30.9,15.9,0.0,0.0,0.0,16.633333333333333,29.84583333333333,76.04166666666667,11.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,5,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,bars,0.3052448592145291,A,1
40694187,2023-09-22,GARY AND GINO'S,BRONX,10467,Pizza,22.0,B,Violations were cited in the following area(s).,5,2,0,40.8867380812,-73.878228082138,3.8,499.0,2.0,italian,0.0,17.220833333333335,22.4,13.0,0.0,0.0,0.0,13.925,24.84166666666667,99.75,7.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,9,4,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Pizza,italian,0.1792695407312353,B,1
40694187,2024-05-24,GARY AND GINO'S,BRONX,10467,Pizza,19.0,,Violations were cited in the following area(s).,3,2,0,40.8867380812,-73.878228082138,3.8,499.0,2.0,italian,0.0,22.570833333333336,29.4,15.8,0.0,0.0,0.0,9.554166666666667,17.45,28.791666666666668,1.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,5,4,2,0,22.0,0.0,2,-3.0,0,1,0,1,Pizza,italian,0.1792695407312353,B,1
40694187,2024-06-14,GARY AND GINO'S,BRONX,10467,Pizza,7.0,A,Violations were cited in the following area(s).,2,1,0,40.8867380812,-73.878228082138,3.8,499.0,2.0,italian,0.0,23.175,29.6,19.5,18.9,18.9,0.0,10.045833333333333,21.4375,53.291666666666664,6.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,6,4,2,0,19.0,0.0,3,-12.0,1,1,0,1,Pizza,italian,0.1792695407312353,A,1
40694764,2023-11-27,MANNY'S GRILL,BROOKLYN,11211,American,26.0,,Violations were cited in the following area(s).,5,3,0,40.71396246891,-73.932530599638,0.0,0.0,,"juicebars,delis",0.0,7.458333333333333,12.8,2.8,4.4,4.4,0.0,19.083333333333332,34.59166666666667,33.0,6.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,11,0,4,0,-1.0,-1.0,1,0.0,0,1,1,0,American,juicebars,0.4037900896395757,B,1
40694764,2024-04-25,MANNY'S GRILL,BROOKLYN,11211,American,11.0,A,Violations were cited in the following area(s).,2,1,0,40.71396246891,-73.932530599638,0.0,0.0,,"juicebars,delis",0.0,7.666666666666667,12.3,3.2,0.0,0.0,0.0,13.470833333333331,26.65416666666667,34.458333333333336,8.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,4,3,2,0,26.0,0.0,2,-15.0,1,1,0,1,American,juicebars,0.4037900896395757,A,1
40695260,2023-05-25,KEW GARDENS CINEMAS,QUEENS,11415,American,10.0,A,Violations were cited in the following area(s).,2,1,0,40.709190051878,-73.829902961612,4.2,269.0,,movietheaters,1.0,14.7,19.2,10.1,0.0,0.0,0.0,18.854166666666668,34.68333333333333,29.75,6.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,American,movietheaters,0.3052448592145291,A,1
40695260,2024-07-02,KEW GARDENS CINEMAS,QUEENS,11415,American,7.0,A,Violations were cited in the following area(s).,2,1,0,40.709190051878,-73.829902961612,4.2,269.0,,movietheaters,1.0,22.78333333333333,28.8,16.5,0.0,0.0,0.0,10.1625,21.283333333333335,37.458333333333336,10.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,7,1,3,0,10.0,0.0,2,-3.0,1,1,0,1,American,movietheaters,0.3052448592145291,A,1
40697311,2023-06-01,STARBUCKS,MANHATTAN,10001,Coffee/Tea,4.0,A,Violations were cited in the following area(s).,1,0,0,40.752650353431,-73.993109807324,3.1,17.0,,coffee,0.0,19.516666666666666,27.4,12.3,0.0,0.0,0.0,7.075,16.05,19.583333333333332,10.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,6,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Coffee/Tea,coffee,0.5121628904401145,A,1
40697311,2024-09-26,STARBUCKS,MANHATTAN,10001,Coffee/Tea,7.0,A,Violations were cited in the following area(s).,2,0,0,40.752650353431,-73.993109807324,3.1,17.0,,coffee,0.0,20.358333333333334,23.4,17.1,4.4,4.4,0.0,11.095833333333331,19.4875,100.0,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,9,3,3,0,4.0,0.0,2,3.0,1,1,0,1,Coffee/Tea,coffee,0.5121628904401145,A,1
40698274,2024-05-23,POLPETTE 71,MANHATTAN,10023,Italian,12.0,A,Violations were cited in the following area(s).,2,2,0,40.776434631426,-73.978592666233,4.1,341.0,2.0,italian,1.0,22.733333333333334,27.1,19.0,3.0,3.0,0.0,8.904166666666667,18.120833333333337,81.625,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,3,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,italian,0.5121628904401145,A,1
40698410,2023-04-26,ROCKY'S & NICKY'S PIZZERIA,BROOKLYN,11220,Pizza,21.0,,Violations were cited in the following area(s).,4,2,0,40.637654097635,-74.031155803085,3.4,49.0,1.0,pizza,0.0,9.979166666666666,13.9,6.2,0.9,0.9,0.0,10.129166666666666,20.829166666666666,54.25,11.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,4,2,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Pizza,pizza,0.4037900896395757,B,1
40698410,2024-03-12,ROCKY'S & NICKY'S PIZZERIA,BROOKLYN,11220,Pizza,10.0,A,Violations were cited in the following area(s).,2,1,0,40.637654097635,-74.031155803085,3.4,49.0,1.0,pizza,0.0,9.254166666666666,17.5,2.5,0.0,0.0,0.0,15.625,27.370833333333337,29.583333333333332,13.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,3,1,1,0,21.0,0.0,2,-11.0,1,1,0,1,Pizza,pizza,0.4037900896395757,A,1
40698788,2023-04-07,JUICE GENERATION,MANHATTAN,10036,"Juice, Smoothies, Fruit Salads",2.0,A,Violations were cited in the following area(s).,1,0,0,40.760527673184,-73.991083920152,4.0,240.0,2.0,"juicebars,acaibowls,organic_stores",1.0,11.1875,13.9,6.8,0.0,0.0,0.0,16.079166666666666,27.958333333333332,98.54166666666669,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,4,2,0,-1.0,-1.0,1,0.0,1,1,1,0,"Juice, Smoothies, Fruit Salads",juicebars,0.5121628904401145,A,1
40698788,2024-04-02,JUICE GENERATION,MANHATTAN,10036,"Juice, Smoothies, Fruit Salads",5.0,A,Violations were cited in the following area(s).,1,0,0,40.760527673184,-73.991083920152,4.0,240.0,2.0,"juicebars,acaibowls,organic_stores",1.0,7.3375,8.9,6.2,19.0,19.0,0.0,13.270833333333334,22.625,99.75,22.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,4,1,2,0,2.0,0.0,2,3.0,1,1,0,1,"Juice, Smoothies, Fruit Salads",juicebars,0.5121628904401145,A,1
40698807,2023-04-26,MAMA MIA 44 SW,MANHATTAN,10036,Italian,42.0,,Violations were cited in the following area(s).,6,5,1,40.759632932643,-73.991762664033,4.1,1072.0,2.0,"seafood,italian,cocktailbars",1.0,9.979166666666666,13.9,6.2,0.9,0.9,0.0,10.129166666666666,20.829166666666666,54.25,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,2,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Italian,seafood,0.5121628904401145,C,1
40698807,2024-05-02,MAMA MIA 44 SW,MANHATTAN,10036,Italian,21.0,B,Violations were cited in the following area(s).,4,2,0,40.759632932643,-73.991762664033,4.1,1072.0,2.0,"seafood,italian,cocktailbars",1.0,18.354166666666668,27.8,10.2,0.0,0.0,0.0,11.816666666666668,23.629166666666663,47.166666666666664,27.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,3,2,0,42.0,1.0,2,-21.0,1,1,0,1,Italian,seafood,0.5121628904401145,B,1
