date,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean
2024-05-30,17.6125,21.7,13.9,2.1999999999999997,2.1999999999999997,0.0,12.683333333333332,23.633333333333336,52.416666666666664
2024-05-31,18.6125,25.0,13.2,0.0,0.0,0.0,14.4125,26.308333333333334,45.291666666666664
2024-06-01,20.787499999999998,28.1,13.1,0.0,0.0,0.0,10.729166666666666,20.474999999999998,16.833333333333332
2024-06-02,21.083333333333332,27.3,14.2,0.0,0.0,0.0,10.545833333333333,20.104166666666668,92.70833333333333
2024-06-03,23.641666666666666,30.0,17.5,0.2,0.2,0.0,7.508333333333333,16.320833333333333,43.958333333333336
2024-06-04,20.795833333333334,25.6,16.5,0.0,0.0,0.0,10.320833333333333,20.2,55.166666666666664
2024-06-05,20.295833333333334,26.2,14.7,6.6000000000000005,6.6000000000000005,0.0,10.595833333333333,21.575,86.0
2024-06-06,23.15416666666667,27.8,19.4,40.5,40.5,0.0,12.858333333333334,27.97083333333333,79.04166666666667
2024-06-07,23.058333333333334,28.5,17.5,0.5,0.5,0.0,11.025,21.858333333333334,40.791666666666664
2024-06-08,20.420833333333334,25.3,15.4,0.0,0.0,0.0,15.879166666666668,28.479166666666668,21.208333333333332
2024-06-09,20.429166666666667,25.4,14.6,0.1,0.1,0.0,13.825000000000001,24.525000000000002,45.375
2024-06-10,19.45,24.5,14.6,0.0,0.0,0.0,12.345833333333333,22.920833333333334,48.0
2024-06-11,18.883333333333333,23.4,13.9,1.1,1.1,0.0,7.804166666666667,17.054166666666667,61.291666666666664
2024-06-12,19.900000000000002,25.8,14.5,0.0,0.0,0.0,9.545833333333333,19.3625,48.583333333333336
2024-06-13,21.84583333333333,29.0,13.9,0.0,0.0,0.0,15.058333333333332,27.2,29.791666666666668
2024-06-14,23.175,29.6,19.5,18.9,18.9,0.0,10.045833333333333,21.4375,53.291666666666664
2024-06-15,21.820833333333336,27.4,17.1,0.0,0.0,0.0,14.395833333333334,25.758333333333336,17.333333333333332
2024-06-16,19.195833333333333,24.0,14.5,0.0,0.0,0.0,13.220833333333333,24.849999999999998,66.08333333333333
2024-06-17,22.804166666666664,29.5,16.1,0.0,0.0,0.0,14.5625,25.883333333333336,45.083333333333336
2024-06-18,25.083333333333332,30.0,20.5,0.0,0.0,0.0,15.154166666666667,28.083333333333332,66.45833333333333
2024-06-19,24.958333333333332,31.1,19.8,0.0,0.0,0.0,13.233333333333334,24.920833333333334,74.75
2024-06-20,26.416666666666668,33.4,19.9,0.0,0.0,0.0,12.720833333333333,23.445833333333336,52.75
2024-06-21,27.90833333333333,35.5,22.7,0.0,0.0,0.0,12.1625,24.1375,46.375
2024-06-22,27.1125,34.7,22.3,5.0,5.0,0.0,8.308333333333334,18.391666666666666,61.041666666666664
2024-06-23,29.320833333333336,36.3,22.6,0.1,0.1,0.0,17.941666666666666,32.4125,93.875
2024-06-24,25.28333333333333,27.2,22.3,0.0,0.0,0.0,26.0125,45.25833333333333,30.291666666666668
2024-06-25,26.416666666666668,33.8,20.1,0.0,0.0,0.0,16.691666666666666,30.97083333333333,41.541666666666664
2024-06-26,28.429166666666664,35.8,23.2,0.1,0.1,0.0,16.5625,30.962500000000002,93.79166666666667
2024-06-27,25.224999999999998,30.4,21.6,10.6,10.6,0.0,12.779166666666667,25.079166666666666,42.916666666666664
2024-06-28,20.254166666666666,25.5,15.4,0.0,0.0,0.0,11.804166666666667,24.741666666666664,44.916666666666664
2024-06-29,23.125,26.9,17.9,1.7000000000000002,1.7000000000000002,0.0,20.85,36.49583333333333,94.04166666666667
2024-06-30,26.304166666666664,33.5,22.0,20.8,20.8,0.0,16.954166666666666,31.666666666666668,83.125
2024-07-01,21.945833333333336,26.9,16.5,0.1,0.1,0.0,19.708333333333332,34.74166666666667,13.041666666666666
2024-07-02,22.78333333333333,28.8,16.5,0.0,0.0,0.0,10.1625,21.283333333333335,37.458333333333336
2024-07-03,22.775000000000002,28.1,17.2,0.0,0.0,0.0,14.720833333333333,26.65416666666667,64.375
2024-07-04,24.833333333333332,30.5,19.5,1.8,1.8,0.0,11.791666666666666,23.175,88.70833333333333
2024-07-05,26.895833333333332,32.2,22.1,1.7,1.7,0.0,10.404166666666667,21.712500000000002,89.08333333333333
2024-07-06,28.104166666666668,33.2,23.0,3.2,3.2,0.0,9.995833333333334,21.1,56.333333333333336
2024-07-07,27.900000000000002,32.7,23.9,1.6,1.6,0.0,8.666666666666666,17.654166666666665,50.208333333333336
2024-07-08,27.02916666666667,33.0,23.3,0.0,0.0,0.0,8.0375,18.779166666666665,74.54166666666667
2024-07-09,26.991666666666664,31.0,22.5,0.2,0.2,0.0,10.929166666666667,22.258333333333336,91.70833333333333
2024-07-10,28.083333333333332,32.1,24.8,0.30000000000000004,0.30000000000000004,0.0,18.962500000000002,34.27916666666667,68.91666666666667
2024-07-11,28.054166666666664,34.5,24.2,5.6,5.6,0.0,16.058333333333334,31.379166666666666,42.5
2024-07-12,25.21666666666667,29.5,21.9,6.0,6.0,0.0,9.0625,20.791666666666668,62.416666666666664
2024-07-13,25.40833333333333,30.8,21.6,27.5,27.5,0.0,7.625,18.329166666666666,51.708333333333336
2024-07-14,27.087500000000002,31.4,22.0,1.2,1.2,0.0,7.966666666666666,17.133333333333333,19.875
2024-07-15,28.8125,35.2,23.1,0.5,0.5,0.0,9.924999999999999,21.458333333333332,38.875
2024-07-16,28.945833333333336,35.2,22.7,0.8,0.8,0.0,14.0375,28.058333333333334,39.958333333333336
2024-07-17,27.383333333333336,32.1,23.9,33.7,33.7,0.0,8.591666666666667,19.349999999999998,71.70833333333333
2024-07-18,25.695833333333336,30.9,21.5,0.4,0.4,0.0,9.208333333333334,18.2,74.45833333333333
